PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0037215537590824938,-0.00031012947992354115,-0.22722791497551026,0.8203706793016907
Q5,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0038125879472459406,-0.00031771566227049505,-0.2321915290024256,0.8165162560758685
Q5,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0009654297967042619,8.045248305868849e-05,0.06200961750259439,0.9505882978823297
Q5,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.003751438227383941,-0.00031261985228199507,-0.24601921242876015,0.8058037780914358
Q5,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0039954051480188685,-0.0003329504290015724,-0.2597174684375294,0.7952261699436283
Q5,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0009494843783540569,7.91236981961714e-05,0.06566371402000984,0.9476810261081696
Q5,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0015923827866869272,-0.00013269856555724394,-0.09178571746583121,0.9269182347264686
Q5,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0013544512024238758,-0.00011287093353532299,-0.07802630022570842,0.9378495393133104
Q5,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0007851627918841197,6.543023265700998e-05,0.046426405682911315,0.9629955740086229
Q5,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.003065480206606866,-0.0002554566838839055,-0.2063593910628152,0.8366249343652261
Q5,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.003244288755916272,-0.000270357396326356,-0.21604366458827975,0.8290740664458269
Q5,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0009386177165672388,7.82181430472699e-05,0.06660754325014302,0.9469305095119862
Q5,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0011315914664580679,-9.429928887150565e-05,-0.06856761299686075,0.9453714491443175
Q5,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0008471675096620862,-7.059729247184052e-05,-0.05132537132942261,0.9590944047807428
Q5,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0007959759031072461,6.633132525893717e-05,0.049038115739941504,0.9609158162351763
