Method,Portfolio,mean_excess_ann,volatility_ann,sharpe_ratio,max_drawdown
Method1_ObservedQuality,Q1,0.08816197609804821,0.15357565791027394,0.5740621742903849,-0.23158058379994412
Method1_ObservedQuality,Q2,0.0665710348073198,0.14869641783938906,0.447697636396493,-0.20022196654833307
Method1_ObservedQuality,Q3,0.10166247206305423,0.1354847282836283,0.7503611170864262,-0.3372152341532741
Method1_ObservedQuality,Q4,0.054726088879036114,0.13629973512740487,0.40151280431969605,-0.2968814677169507
Method1_ObservedQuality,Q5,0.08486292883097399,0.1372705944267537,0.6182163717245068,-0.2642315656983956
Method2_LatentQuality,Q1,0.0995879988418501,0.1498004935399521,0.6648042105100928,-0.183449390347672
Method2_LatentQuality,Q2,0.05689117102252152,0.142566409472337,0.3990503179050774,-0.3069219884223436
Method2_LatentQuality,Q3,0.10208258180430932,0.13964527333590235,0.7310135127793417,-0.3537480471150818
Method2_LatentQuality,Q4,0.03962384048527899,0.13572024064616792,0.29195233000345977,-0.2730304195991581
Method2_LatentQuality,Q5,0.0813507310228981,0.13814989490913918,0.5888584358055593,-0.25965574105047734
Method3_ConservativeQuality,Q1,0.09045073941264614,0.1554573273419754,0.5818364496494424,-0.24451560513200482
Method3_ConservativeQuality,Q2,0.06156935597266848,0.14816344510632615,0.4155502453961206,-0.21793738958244105
Method3_ConservativeQuality,Q3,0.10391355831049762,0.13186698260921373,0.7880180182665151,-0.34860898534433776
Method3_ConservativeQuality,Q4,0.048134629933561206,0.13574813686141493,0.3545877759096007,-0.28489601025333156
Method3_ConservativeQuality,Q5,0.0799172270677968,0.13643292867033416,0.5857620139556085,-0.26193358085042007
Method4_ProbabilisticQuality,Q1,0.08859713045493085,0.15376179998012052,0.5761972769984831,-0.23190048618607292
Method4_ProbabilisticQuality,Q5,0.08523893258939311,0.1375223814940618,0.6198186190738249,-0.26419335428693164
