Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2008,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,2889.13,2276.93,398.93,0.0,-165.48,364.88,0.0
2009,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,2035.18,1554.71,311.97,0.0,-87.94,307.75,0.0
2010,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,2275.91,1850.52,453.64,0.0,-56.27,-263.56,0.0
2011,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,2645.35,2190.4,361.97999999999996,0.0,-19.25,649.86,0.0
2012,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,2796.23,2341.19,340.84000000000003,0.0,-33.22,631.48,0.0
2013,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,2806.41,2365.7,372.27,0.0,-30.49,798.02,0.0
2014,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,3077.88,2558.88,401.71,0.0,-25.35,660.28,0.0
2015,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,3003.93,2380.79,462.61,0.0,-26.36,525.86,0.0
2016,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,2354.63,1573.56,554.1600000000001,0.0,-32.64,960.15,0.0
2017,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,2689.64,1808.33,640.9000000000001,0.0,-30.96,1096.05,0.0
2018,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,4450.24,3415.35,744.02,0.0,-87.29,1933.68,0.0
2019,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,6107.96,4656.58,1037.84,0.0,-169.11999999999998,2081.98,0.0
2020,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,6006.73,4566.39,1064.44,0.0,-142.34,2001.57,0.0
2021,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,6691.82,5021.46,1141.6299999999999,0.0,-132.61,2303.6,0.0
2022,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,8627.85,6709.38,1375.98,0.0,-171.11,2387.98,0.0
2023,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,10444.4,8093.61,1674.1799999999998,0.0,-271.7,2674.02,0.0
2024,FESTI.IC,ISX,Festi hf,Oil & Gas,Energy,12040.43,9177.95,2062.2400000000002,0.0,-293.75,3560.43,0.0
