Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2007,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,0.0,0.52,0.0,0.0,0.0,80.44,0.0,-0.006464445549477872,0.0,0.0
2008,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,0.0,0.0,3.1700000000000004,0.0,0.01,69.03,0.0,-0.04606692742285963,0.0,0.0
2009,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,0.0,2.14,0.0,0.0,0.0,44.32,0.13,-0.048143982002249716,0.0,0.0
2010,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,4.87,2.13,1.36,0.0,1.18,44.79,0.0,0.004465282429113646,0.0,0.0
2011,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,7.11,2.71,1.71,0.0,2.1,20.63,0.0,0.02859912748424626,0.0,0.0
2012,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,0.0,0.0,0.27,0.0,0.14,2.9,0.0,-0.1413793103448276,0.0,0.0
2013,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,0.02,0.0,1.34,0.0,0.01,11.93,0.0,-0.11148365465213747,0.0,0.0
2014,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,2.86,1.22,1.48,0.0,1.6,28.56,0.0,-0.0504201680672269,0.0,0.0
2015,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,7.78,2.48,2.25,0.0,2.33,70.41,0.0,0.010225820195994897,0.0,0.0
2016,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,12.15,2.33,2.9,0.0,3.28,117.27,0.0,0.03103948153833035,0.0,0.0
2017,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,22.35,3.88,5.22,0.0,5.37,197.47,0.0,0.03990479566516435,0.0,0.2
2018,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,29.46,7.07,7.23,0.0,6.74,251.03,0.0,0.0335418077520615,0.0,0.57
2019,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,39.31,7.28,12.100000000000001,0.0,7.76,384.78,30.97,0.029272399278412506,0.0,2.72
2020,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,54.63,11.13,13.18,0.0,9.48,445.51,44.68,0.04251412717517697,0.0,3.73
2021,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,49.37,10.04,8.790000000000001,0.0,9.75,633.21,19.77,0.03183864743177432,0.0,0.19
2022,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,58.38,9.79,10.88,0.0,13.16,765.19,1.79,0.03200865733135153,0.0,0.23
2023,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,72.29,10.65,11.74,0.0,22.14,703.02,1.84,0.039383707402888525,0.0,0.15
2024,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,77.27,11.83,12.02,0.0,26.87,707.6,0.0,0.03752119841718485,0.0,0.12
