Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2005,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,16.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2006,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,2.65,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2007,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,3.98,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2008,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,4.47,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2009,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,2.44,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2011,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,2.94,0.0,3.28,0.0,0.0,2.52,0.0,-0.13492063492063486,0.0,0.0
2012,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,4.47,0.0,3.35,0.0,0.0,3.34,0.0,0.3353293413173652,0.0,0.0
2013,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,0.0,0.0,0.72,0.0,0.0,5.28,0.0,-0.13636363636363635,0.0,0.0
2014,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,20.39,8.54,2.94,0.0,0.0,785.4,0.0,0.011344537815126053,0.0,0.0
2015,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,340.37,105.17,29.64,0.0,88.92,1558.33,0.0,0.0748493579665411,0.0,0.0
2016,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,432.06,138.46,54.01,0.0,106.05,1947.85,0.0,0.06855764047539596,0.0,0.0
2017,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,438.66,132.66,49.39,0.0,98.77,2400.55,0.0,0.06575159859198934,0.0,0.0
2018,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,502.88,170.44,47.76,0.0,95.52,2712.89,0.0,0.06972638035452969,0.0,0.0
2019,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,550.91,181.46,81.89,0.0,114.46,3600.63,0.0,0.04807492022229442,0.0,0.0
2020,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,645.82,175.02,88.02,0.0,114.63,4232.15,0.0,0.06336023061564455,0.0,0.0
2021,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,654.44,168.37,77.17,0.0,107.24,5081.84,0.0,0.05936038915038648,0.0,0.0
2022,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,696.46,175.78,72.21,0.0,171.03,5110.13,0.0,0.0542921608647921,0.0,0.0
2023,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,839.02,181.14,76.64,0.0,371.24,4870.73,0.0,0.043114687120821726,0.0,0.0
2024,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,917.33,195.26,81.36,0.0,422.05,5546.58,0.0,0.03942249097642151,0.0,0.0
