Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2009,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,0.44000000000000006,-0.58,0.0,0.06,0.0
2010,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,4.3100000000000005,0.0,-0.02,5.71,0.0
2011,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,8.53,0.0,0.0,34.85,0.0
2012,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,13.52,0.0,0.0,20.88,0.0
2013,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.03,0.0,21.57,0.0,0.0,67.49,0.0
2014,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.16,0.0,31.09,0.0,-0.01,37.24,0.0
2015,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.97,0.0,46.3,0.0,0.0,115.05,0.0
2016,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,2.36,0.0,59.23,0.0,0.0,46.18,0.0
2017,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,2.41,0.0,58.16,0.0,0.0,85.63,0.0
2018,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,3.75,3.09,50.300000000000004,-9.08,-0.66,43.72,0.0
2019,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,4.56,4.19,57.97,-5.12,-1.4,38.82,0.0
2020,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,5.12,5.22,59.05,-4.2,-0.72,176.99,0.0
2021,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,6.51,4.81,64.23,-6.92,-0.2,246.3,0.0
2022,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,6.27,3.99,68.69000000000001,-10.74,-0.67,167.26,0.0
2023,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,10.25,7.27,90.96000000000001,-9.46,-0.9,85.07,0.0
2024,EPISb.ST,STX,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,13.22,10.07,72.61,-7.73,-1.02,86.15,0.0
