Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2002,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.0,0.0,0.0,0.0,0.0,0.06,0.0
2003,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.47,0.0,1.22,0.0,0.06,2.04,0.0
2004,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.87,0.0,1.76,0.0,0.03,6.82,0.0
2005,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.06,0.0,2.45,0.0,0.04,12.58,0.0
2006,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.01,0.0,4.46,0.0,0.03,40.21,0.0
2007,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.11,0.0,14.44,0.0,0.0,155.27,0.0
2008,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,2.86,0.0,104.99,0.0,0.03,43.37,0.0
2009,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.18,0.0,0.1,0.0,0.0,0.01,0.0
2010,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.11,0.0,3.12,0.0,0.0,59.62,0.0
2011,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.09,0.0,3.53,0.0,0.07,64.55,0.0
2012,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.78,0.0,3.12,0.0,0.61,97.23,0.0
2013,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,1.31,0.0,3.94,0.0,0.33,101.53,0.0
2014,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.96,0.0,4.09,0.0,0.16,130.89,0.0
2015,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.6,0.0,2.98,0.0,0.08,130.57,0.0
2016,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.05,0.0,4.18,0.0,1.37,273.04,0.0
2017,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.08,0.0,4.99,0.0,0.06,328.73,0.0
2018,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,0.11,0.0,28.97,0.0,17.09,297.59,0.0
2019,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,184.16,164.25,22.33,0.0,28.1,204.97,0.0
2020,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,385.96,303.56,39.4,0.0,39.1,221.58,0.0
2021,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,388.26,290.44,39.29,0.0,24.85,242.6,0.0
2022,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,362.96,286.94,40.57,0.0,24.23,229.39,0.0
2023,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,404.88,247.13,45.19,0.0,33.74,298.3,0.0
2024,SOSI1.HE,HEX,Sotkamo Silver AB,Metals & Mining,Materials,419.21,287.91,45.05,0.0,34.68,296.4,0.0
