Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2014,NICA.ST,Nanologica AB (publ),Chemicals,Materials,1.51,0.6,18.58,0.0,0.0,7.82,0.0,-2.2595907928388743,0.0,1.22
2015,NICA.ST,Nanologica AB (publ),Chemicals,Materials,3.12,1.18,21.119999999999997,0.0,0.11,25.26,0.0,-0.7636579572446553,0.0,2.51
2016,NICA.ST,Nanologica AB (publ),Chemicals,Materials,1.96,1.9,24.7,0.0,0.19,20.89,0.0,-1.1886069889899473,0.0,3.13
2017,NICA.ST,Nanologica AB (publ),Chemicals,Materials,2.52,1.34,25.63,0.0,0.87,1.94,0.0,-13.051546391752577,0.0,3.23
2018,NICA.ST,Nanologica AB (publ),Chemicals,Materials,3.88,2.5,21.48,0.0,1.14,25.85,0.0,-0.8216634429400387,0.0,3.23
2019,NICA.ST,Nanologica AB (publ),Chemicals,Materials,8.59,4.95,26.48,0.0,1.0499999999999998,5.07,0.0,-4.712031558185404,0.0,5.07
2020,NICA.ST,Nanologica AB (publ),Chemicals,Materials,16.51,4.12,38.91,0.0,3.56,97.08,0.0,-0.3098475484136794,0.0,8.67
2021,NICA.ST,Nanologica AB (publ),Chemicals,Materials,12.94,7.52,45.3,0.0,3.24,50.27,0.0,-0.8577680525164113,0.0,11.42
2022,NICA.ST,Nanologica AB (publ),Chemicals,Materials,1.48,1.25,50.72,0.0,4.75,68.86,0.0,-0.8022073772872496,0.0,11.27
2023,NICA.ST,Nanologica AB (publ),Chemicals,Materials,1.44,6.8,54.870000000000005,0.0,5.68,-1.91,0.0,34.50785340314136,0.0,14.56
2024,NICA.ST,Nanologica AB (publ),Chemicals,Materials,14.79,28.89,53.7,0.0,6.409999999999999,76.19,0.0,-0.97401233757711,0.0,14.36
