Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,1745.7,1110.4,503.2000000000001,0.0,169.0,344.15,22.76,-0.10056962197814219
2005,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,1501.3,774.0,452.6,0.0,155.7,1763.7,14.6,0.06691784288365289
2006,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,5640.5,3296.7,1710.6,0.0,70.4,13522.2,20.0,0.041558978600227454
2007,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,14091.5,9104.2,3469.3,0.0,380.9,12449.6,34.4,0.09108458827298935
2008,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,13486.9,8654.4,3533.6,0.0,485.5,9579.5,45.1,0.08451260312116868
2009,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,14619.5,8796.6,3615.6,0.0,404.3,11415.5,45.0,0.15732297892762093
2010,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,15281.2,7780.7,4918.5,0.0,380.3,12500.2,70.5,0.1751453777434829
2011,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,16132.8,8398.6,5856.700000000001,0.0,405.8,10766.3,75.8,0.13573938628125534
2012,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,15463.5,9666.5,6328.1,0.0,382.8,11619.7,69.0,-0.07818662468880203
2013,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,19177.3,9998.5,7310.6,0.0,640.2,16318.5,27.8,0.07512403418510605
2014,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,25283.72,13668.05,9249.91,0.0,544.01,14806.61,16.27,0.12290121757715113
2015,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,27839.36,15834.73,10798.88,0.0,415.93,18188.21,8.64,0.04340421556478192
2016,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,32534.59,16553.37,11804.330000000002,0.0,449.55,18781.3,8.17,0.1983738764318525
2017,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,33832.33,15754.09,13462.58,0.0,435.72,22783.6,11.81,0.18336761655087588
2018,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,36003.53,17399.76,14903.379999999996,0.0,480.07,28506.36,16.84,0.11290177820160446
2019,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,40110.1,19520.47,16546.32,0.0,691.11,28460.97,3.94,0.11776604949743377
2020,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,40021.2,21129.03,17053.13,0.0,675.56,28935.22,22.0,0.04017927135270572
2021,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,42332.55,22269.32,16266.809999999998,0.0,599.54,31325.93,24.03,0.10197397381049308
2022,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,49533.14,23693.1,17951.75,0.0,530.93,36773.57,1884.02,0.19032122799170878
2023,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,62493.2,31234.62,22628.879999999997,402.68,1290.18,40191.2,1805.27,0.18435358971837398
2024,MOWI.OL,OBX,Mowi ASA,Food & Tobacco,Consumer Staples,64679.38,32490.74,26460.17,521.72,1667.41,45175.69,1958.02,0.0972293502887848
