Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6354.93,4344.299999999999,614.59,0.0,194.87,3880.69,0.0,0.30952485253911055
2005,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6730.27,4616.98,415.1,0.0,233.19,4668.13,0.0,0.31383016325595064
2006,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6973.41,4764.780000000001,542.0,0.0,341.68,4376.58,0.0,0.30273638320332297
2007,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,7256.12,4811.52,598.62,0.0,430.78,3621.41,0.0,0.39078701389790155
2008,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,8334.6,6062.82,657.88,0.0,411.78,4966.35,0.0,0.24205301680308486
2009,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,7940.27,6088.620000000001,710.69,0.0,316.97,5222.48,0.0,0.15777753098144937
2010,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6330.6,5255.36,513.46,0.0,241.63,4460.42,0.0,0.07177575205922326
2011,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6465.96,5254.2,739.8599999999999,0.0,246.29,5952.66,0.0,0.03790070321503333
2012,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,7045.65,5761.4800000000005,991.44,0.0,309.5,5049.92,0.0,-0.003320844686648678
2013,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6037.89,5460.61,546.75,0.0,197.23,4607.26,0.0,-0.036182025759344885
2014,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6639.73,5983.91,584.72,0.0,264.99,4764.07,0.0,-0.040698394440048184
2015,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,7489.74,6242.8099999999995,662.37,0.0,357.61,5704.69,0.0,0.039783055696278026
2016,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6926.12,5316.84,600.09,0.0,421.66,6210.0,0.0,0.09461030595813201
2017,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6964.31,5959.92,562.16,0.0,500.14,6696.37,0.0,-0.008647968974235238
2018,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,6926.3,5474.01,567.74,0.0,600.74,5188.28,0.0,0.05470213635347359
2019,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,7674.55,5270.5599999999995,599.99,0.0,764.44,4838.27,0.0,0.2148619237868082
2020,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,8837.35,5686.13,552.79,0.0,783.34,4939.98,0.0,0.36742861307130803
2021,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,8924.43,6404.0,510.04,0.0,649.3,4831.24,0.0,0.2817268444540119
2022,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,12581.36,8315.45,708.13,0.0,786.72,6830.32,0.0,0.4056998793614354
2023,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,12598.1,7191.84,742.75,0.0,1005.59,8092.98,0.0,0.4519867836075216
2024,ODF.OL,OBX,Odfjell SE,Oil & Gas Related Equipment and Services,Energy,13414.76,7190.51,793.01,0.0,875.3000000000001,10567.61,0.0,0.4311230259254457
