Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2004,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,706.4,410.18,250.72,0.0,-7.58,174.51,0.07
2005,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,639.67,364.9,227.89999999999998,0.0,-4.48,154.11,0.06
2006,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,698.36,412.85,251.72000000000003,0.0,-5.41,144.94,0.07
2007,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,762.92,472.9,234.67,0.0,-5.93,147.47,-0.06
2008,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,654.36,389.11,227.49,7.68,-5.08,155.96,0.09
2009,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,463.07,249.11,195.26,5.55,-4.19,102.15,0.07
2010,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,465.24,261.19,131.84,4.89,-2.15,136.61,1.56
2011,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,433.03,225.14,156.25,4.19,0.0,140.06,1.87
2012,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,345.51,198.71,160.54999999999998,3.0,-1.94,96.28,1.53
2013,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,377.12,241.36,153.53000000000003,5.27,-2.27,89.92,1.76
2014,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,380.32,243.83,136.38,3.98,-2.81,80.63,1.84
2015,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,349.83,221.54,133.9,3.24,-3.44,76.7,1.96
2016,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,335.12,213.8,136.92,2.69,-1.83,60.64,0.04
2017,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,405.05,282.23,135.99,2.38,-1.36,88.18,0.04
2018,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,469.17,310.13,161.04000000000002,2.35,-1.26,100.37,0.05
2019,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,468.12,295.64,122.98,0.0,-1.5,123.39,0.0
2020,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,567.22,371.53,150.36,0.0,-1.73,153.19,0.0
2021,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,707.78,520.86,151.46,5.08,-1.09,169.18,0.0
2022,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,743.92,533.34,153.58,4.04,-1.0,190.93,0.0
2023,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,528.04,350.42,188.59,6.87,-1.56,184.01,0.0
2024,HONBS.HE,HEX,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,426.59,273.17,202.32,6.19,-1.9,160.84,0.0
