Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2014,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,633.77,5.56,524.8000000000001,0.0,-37.48,306.11,0.0
2015,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,706.41,6.98,587.4,0.0,-39.01,365.79,0.0
2016,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,787.53,11.73,700.97,0.0,-42.9,345.68,0.0
2017,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,853.31,9.76,756.88,0.0,-32.12,606.03,0.0
2018,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,881.4,10.61,635.49,0.0,-38.93,574.89,0.0
2019,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,886.14,9.43,660.31,0.0,-43.09,263.51,0.0
2020,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,765.68,3.43,517.5699999999999,0.0,-43.980000000000004,290.33,0.0
2021,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,630.61,2.42,506.54,0.0,-42.52,185.01,0.51
2022,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,648.79,2.29,513.47,0.0,-40.59,189.8,0.29
2023,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,675.12,4.65,525.32,0.0,-51.33,168.15,0.18
2024,ATIC.ST,STX,Actic Group AB,Hotels & Entertainment Services,Consumer Discretionary,705.59,5.48,518.25,0.0,-52.24,164.62,0.26
