Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2009,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,2.7,0.0,2.0,0.0,-0.16,-0.72,0.0
2010,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,111.96,0.0,27.5,0.0,-62.94,154.99,0.0
2011,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,153.36,61.82,37.91,0.0,-61.59,325.3,0.0
2012,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,162.19,52.28,29.020000000000003,0.0,-48.24,483.29,0.0
2013,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,195.21,61.76,28.4,0.0,-47.56,713.23,0.0
2014,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,257.48,77.7,31.559999999999995,0.0,-66.46,1049.05,0.0
2015,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,339.81,98.17,38.98,0.0,-95.29,1514.38,0.0
2016,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,463.22,133.04,49.919999999999995,0.0,-146.57,2240.85,0.0
2017,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,553.65,174.55,53.94,0.0,-156.75,2749.84,124.11
2018,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,625.87,190.3,57.08,0.0,-196.49,3129.05,0.0
2019,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,707.73,138.2,61.379999999999995,0.0,-240.82,3341.39,0.0
2020,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,677.97,152.29,61.84,0.0,-259.66999999999996,3149.98,0.0
2021,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,746.54,143.0,36.06,0.0,-238.03,3603.32,0.0
2022,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,866.85,165.24,44.49,0.0,-248.54,3739.26,0.07
2023,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,1056.08,200.3,55.42,0.0,-325.71,4310.53,0.0
2024,HEIMAR.IC,ISX,Heimar hf,Real Estate Operations,Real Estate,1156.55,213.9,69.06,0.0,-377.66999999999996,5281.81,0.0
