Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,714.57,189.1,25.939999999999998,0.0,220.06,1958.14,0.0,0.14272217512537408,0.0,1.67
2005,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,738.46,197.83,66.48,0.0,0.0,2847.22,28.74,0.1648666879928789,0.0,0.0
2006,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,959.64,289.58,103.77,0.0,254.19,4650.28,123.37,0.06537974086914625,0.0,0.0
2007,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,1212.85,382.92,132.17999999999998,0.0,362.89,7785.94,229.14,0.04177874706178852,0.0,4.01
2008,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,1468.39,463.66,139.18,0.0,0.0,7757.77,370.85,0.10648178903676145,0.0,0.0
2009,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,1625.88,525.38,155.35000000000002,0.0,460.8,6062.78,305.21,0.07606010687830854,0.0,6.11
2010,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,1567.79,534.6,191.26000000000002,0.0,443.37,6615.77,394.84,0.05685097302517185,0.0,6.4
2011,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,1691.68,553.24,220.51999999999998,0.0,475.32,6983.14,458.01,0.05948005348635628,0.0,7.79
2012,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,1787.72,560.53,204.03,0.0,485.79,7044.76,261.3,0.07355127113656336,0.0,8.97
2013,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,1941.22,622.35,160.86,0.0,0.0,10307.56,355.2,0.10860321342691759,0.0,0.0
2014,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,2049.87,643.46,203.07,0.0,463.79,14920.5,16.27,0.04951204309901002,0.0,6.69
2015,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,2644.04,877.47,426.66,0.0,508.06,21556.86,0.0,0.038588644171739295,0.0,22.36
2016,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,3080.88,992.9,379.89,0.0,595.37,20987.76,7.26,0.05299923505669442,0.0,16.72
2017,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,3155.48,1023.53,384.40000000000003,0.0,569.14,21731.16,11.81,0.054197287675050825,0.0,16.79
2018,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,3035.98,972.63,369.65,0.0,539.6,20696.14,0.99,0.05576135435202851,0.0,16.32
2019,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,3044.04,903.76,372.13,0.0,524.74,22879.38,0.98,0.05434398759460077,0.0,24.61
2020,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,3168.71,967.23,394.61,0.0,556.54,22689.32,2.1,0.05510144362935418,0.0,27.88
2021,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,2971.28,914.55,383.1,0.0,548.73,24920.58,3.0,0.04513396550575802,0.0,27.44
2022,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,3043.27,987.17,410.82,0.0,504.69,24221.8,0.0,0.04708939880603423,0.0,24.23
2023,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,3308.15,1076.86,388.99,0.0,553.2600000000001,22230.27,0.0,0.05798580044236979,0.0,34.22
2024,CTY1S.HE,Citycon Oyj,Real Estate Operations,Real Estate,3733.38,1238.65,419.46999999999997,0.0,816.85,21868.88,0.0,0.05754341328865494,0.0,33.7
