Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2004,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1490.22,679.43,451.0,178.22,-0.84,1068.45,0.0
2005,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1585.05,739.26,460.53999999999996,158.59,-0.8,1231.98,0.0
2006,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1776.1,805.2,504.34999999999997,165.7,0.0,1396.56,0.0
2007,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1795.24,797.88,558.36,188.26,-2.4,1397.82,0.0
2008,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1997.11,865.55,626.72,202.59,0.0,1850.37,0.0
2009,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2022.97,1056.86,671.99,247.85,-0.87,1495.38,0.0
2010,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2026.36,993.97,718.6700000000001,245.69,-0.8,1420.5,0.0
2011,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2131.93,1111.94,668.5699999999999,218.18,0.0,1411.95,0.0
2012,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2192.05,1106.11,863.21,209.26,-0.75,1387.96,0.0
2013,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2133.31,1084.61,887.06,225.67,-0.78,1324.92,0.0
2014,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2504.47,1225.08,1062.95,284.12,0.0,1536.61,0.0
2015,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2848.87,1391.79,1179.8,322.9,0.0,1740.48,0.0
2016,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2963.85,1433.16,1313.35,352.95,-0.93,1620.8,0.0
2017,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3103.23,1478.84,1243.72,369.48,-1.87,1825.29,0.0
2018,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3348.99,1571.76,1422.94,435.91,-0.96,1812.11,0.0
2019,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3973.4,1795.71,1745.5,519.81,-5.9,1948.44,2.95
2020,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4069.46,1786.49,1814.3700000000001,570.48,-10.719999999999999,2148.67,4.19
2021,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4449.8,1991.69,1895.15,561.94,-10.16,2298.64,7.01
2022,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5190.21,2343.77,2217.6,629.85,-10.1,2628.41,0.0
2023,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6164.56,2724.09,2691.01,772.28,-29.66,2996.47,0.0
2024,VAIAS.HE,HEX,Vaisala Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6560.43,2864.23,2739.9,797.1,-31.369999999999997,3631.28,0.0
