Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
1998,RIASb.CO,COX,Rias A/S,Chemicals,Materials,215.8,159.83,47.27,0.0,0.16,92.57,0.0
1999,RIASb.CO,COX,Rias A/S,Chemicals,Materials,221.91,163.45,49.91,0.0,0.12,92.06,0.0
2000,RIASb.CO,COX,Rias A/S,Chemicals,Materials,265.49,191.18,61.71,0.0,0.56,92.9,0.0
2001,RIASb.CO,COX,Rias A/S,Chemicals,Materials,232.54,167.03,57.69,0.0,0.64,98.58,0.0
2002,RIASb.CO,COX,Rias A/S,Chemicals,Materials,216.0,151.67,55.58,0.0,0.38,95.54,0.0
2003,RIASb.CO,COX,Rias A/S,Chemicals,Materials,238.71,164.66,62.78,0.0,0.44,113.96,0.0
2004,RIASb.CO,COX,Rias A/S,Chemicals,Materials,257.39,178.24,62.67,0.0,0.5,119.54,0.0
2005,RIASb.CO,COX,Rias A/S,Chemicals,Materials,286.04,198.14,65.89,0.0,0.76,122.12,0.0
2006,RIASb.CO,COX,Rias A/S,Chemicals,Materials,291.13,205.37,69.42,0.0,0.7,138.97,0.0
2007,RIASb.CO,COX,Rias A/S,Chemicals,Materials,310.44,225.38,69.22,0.0,0.72,139.01,0.0
2008,RIASb.CO,COX,Rias A/S,Chemicals,Materials,314.03,218.53,76.48,0.0,2.52,161.69,0.0
2009,RIASb.CO,COX,Rias A/S,Chemicals,Materials,266.04,186.62,19.74,0.0,2.62,165.45,0.0
2010,RIASb.CO,COX,Rias A/S,Chemicals,Materials,242.98,168.15,136.99,0.0,1.2,159.57,0.0
2011,RIASb.CO,COX,Rias A/S,Chemicals,Materials,275.56,192.05,71.6,0.0,1.0,164.22,0.0
2012,RIASb.CO,COX,Rias A/S,Chemicals,Materials,244.53,167.41,70.58,0.0,0.44,155.55,0.0
2013,RIASb.CO,COX,Rias A/S,Chemicals,Materials,242.42,167.98,71.93,0.0,0.26,172.46,0.0
2014,RIASb.CO,COX,Rias A/S,Chemicals,Materials,309.69,216.95,82.01,0.0,0.32,175.2,0.0
2015,RIASb.CO,COX,Rias A/S,Chemicals,Materials,312.38,217.42,88.05,0.0,0.32,204.63,0.0
2016,RIASb.CO,COX,Rias A/S,Chemicals,Materials,334.65,232.14,91.22,0.0,0.48,195.94,0.0
2017,RIASb.CO,COX,Rias A/S,Chemicals,Materials,326.62,226.82,88.45,0.0,0.5,207.4,0.0
2018,RIASb.CO,COX,Rias A/S,Chemicals,Materials,354.29,245.09,96.31,0.0,0.66,210.61,0.0
2019,RIASb.CO,COX,Rias A/S,Chemicals,Materials,372.31,256.93,101.25,0.0,0.76,222.68,0.0
2020,RIASb.CO,COX,Rias A/S,Chemicals,Materials,416.46,281.55,113.92,0.0,0.92,250.49,0.0
2021,RIASb.CO,COX,Rias A/S,Chemicals,Materials,429.64,282.47,119.14,0.0,1.34,241.5,0.0
2022,RIASb.CO,COX,Rias A/S,Chemicals,Materials,454.98,305.99,117.02,0.0,1.48,267.24,0.0
2023,RIASb.CO,COX,Rias A/S,Chemicals,Materials,466.81,308.84,129.08,0.0,2.62,283.62,0.0
2024,RIASb.CO,COX,Rias A/S,Chemicals,Materials,495.84,329.19,133.99,0.0,2.4,302.39,0.0
