Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2015,BETCO.CO,COX,Better Collective A/S,Software & IT Services,Information Technology,101.73,13.63,54.14,0.0,0.75,44.38,0.0,0.7483100495718794,0.0,0.0
2016,BETCO.CO,COX,Better Collective A/S,Software & IT Services,Information Technology,161.68,23.59,72.13,0.0,0.07,54.83,0.0,1.2017143899325191,0.0,0.0
2017,BETCO.CO,COX,Better Collective A/S,Software & IT Services,Information Technology,244.98,27.52,118.61,0.0,1.35,145.46,0.0,0.6702873642238415,0.0,0.0
2018,BETCO.CO,COX,Better Collective A/S,Software & IT Services,Information Technology,388.7,41.77,220.69,0.0,5.82,850.65,0.0,0.1415623346852407,0.0,29.69
2019,BETCO.CO,COX,Better Collective A/S,Software & IT Services,Information Technology,664.03,65.0,384.24,0.0,14.98,1361.12,0.0,0.14679822499118372,0.0,61.47
2020,BETCO.CO,COX,Better Collective A/S,Software & IT Services,Information Technology,977.81,219.52,432.64,0.0,22.03,1702.81,0.0,0.17830527187413747,0.0,83.46000000000001
2021,BETCO.CO,COX,Better Collective A/S,Software & IT Services,Information Technology,1799.14,659.12,677.72,0.0,40.11,3452.44,0.0,0.12228742570471897,0.0,104.47
2022,BETCO.CO,COX,Better Collective A/S,Software & IT Services,Information Technology,2718.22,930.92,1076.64,0.0,50.91,4329.12,0.0,0.15239817792068588,0.0,148.06
2023,BETCO.CO,COX,Better Collective A/S,Software & IT Services,Information Technology,3726.64,1132.71,1648.96,0.0,186.05,4868.55,0.0,0.1558821415000359,0.0,322.15999999999997
2024,BETCO.CO,COX,Better Collective A/S,Software & IT Services,Information Technology,4316.53,1245.24,2230.8199999999997,0.0,236.01,8071.28,0.0,0.07489022806791491,0.0,477.22
