Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,cash_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Method1_ObservedQuality,Q1,2010-07-31,59,1.0,1.0,0.43973807705695395,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method1_ObservedQuality,Q2,2010-07-31,59,1.0,1.0,0.3121860468531158,0.10000000000000002,0.0,0.4,4,2,False
Method1_ObservedQuality,Q3,2010-07-31,60,1.0,1.0,0.21608361887398667,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q4,2010-07-31,59,1.0000000000000002,1.0,0.3057623916585042,0.1,0.0,0.37553785794258077,4,2,False
Method1_ObservedQuality,Q5,2010-07-31,60,1.0,1.0,0.2016810541989325,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2010-07-31,58,1.0,1.0,0.35127220908684925,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q2,2010-07-31,60,1.0,1.0,0.16110605296711955,0.1,0.0,0.37622401021327256,4,3,False
Method2_LatentQuality,Q3,2010-07-31,60,1.0,1.0,0.21774363834714053,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q4,2010-07-31,60,1.0000000000000002,1.0,0.23489681861586081,0.1,0.0,0.37777236101862216,4,1,False
Method2_LatentQuality,Q5,2010-07-31,59,0.9999999999999999,1.0,0.18161236970688027,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2010-07-31,59,1.0,1.0,0.44185149488634345,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method3_ConservativeQuality,Q2,2010-07-31,59,1.0,1.0,0.328471554201209,0.10000000000000002,0.0,0.4,4,3,False
Method3_ConservativeQuality,Q3,2010-07-31,60,1.0,1.0,0.212122625681069,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q4,2010-07-31,60,1.0000000000000002,1.0,0.23489681861586081,0.1,0.0,0.37777236101862216,4,1,False
Method3_ConservativeQuality,Q5,2010-07-31,59,0.9999999999999999,1.0,0.18161236970688027,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2010-07-31,58,1.0,1.0,0.5217600301781092,0.10000000000000002,0.0,0.4,4,2,False
Method4_ProbabilisticQuality,Q5,2010-07-31,59,1.0,1.0000000000000002,0.20173618698472548,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2010-08-31,60,1.0,1.0,0.4488656516733339,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method1_ObservedQuality,Q2,2010-08-31,60,1.0,1.0,0.29935116523860616,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q3,2010-08-31,60,1.0,1.0000000000000002,0.2052302719004862,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q4,2010-08-31,59,1.0,1.0,0.28375660697503907,0.1,0.0,0.4,5,2,False
Method1_ObservedQuality,Q5,2010-08-31,60,1.0,1.0,0.19767485906043097,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2010-08-31,59,0.9999999999999999,1.0,0.35951778480439955,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q2,2010-08-31,61,1.0,0.9999999999999999,0.16741743962501596,0.1,0.0,0.37996961130179285,4,3,False
Method2_LatentQuality,Q3,2010-08-31,60,1.0,1.0000000000000002,0.2068854900334889,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q4,2010-08-31,60,0.9999999999999999,1.0,0.22583285562251554,0.1,0.0,0.4,5,1,False
Method2_LatentQuality,Q5,2010-08-31,59,0.9999999999999999,1.0,0.17975571438978938,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q1,2010-08-31,60,0.9999999999999999,1.0,0.4509157173041489,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method3_ConservativeQuality,Q2,2010-08-31,60,1.0,1.0,0.3151280500157573,0.10000000000000002,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q3,2010-08-31,60,1.0,1.0000000000000002,0.20139954659410475,0.1,0.0,0.4,4,4,False
Method3_ConservativeQuality,Q4,2010-08-31,60,0.9999999999999999,1.0,0.22583285562251554,0.1,0.0,0.4,5,1,False
Method3_ConservativeQuality,Q5,2010-08-31,59,0.9999999999999999,1.0,0.17975571438978938,0.1,0.0,0.4,4,4,False
Method4_ProbabilisticQuality,Q1,2010-08-31,59,1.0,1.0,0.5259037226639994,0.10000000000000002,0.0,0.4,4,2,False
Method4_ProbabilisticQuality,Q5,2010-08-31,59,1.0,1.0,0.1977337588657472,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q1,2010-09-30,60,1.0,1.0,0.4476001009808761,0.10000000000000002,0.0,0.4000000000000001,4,3,False
Method1_ObservedQuality,Q2,2010-09-30,59,1.0,1.0,0.2971398672288416,0.10000000000000002,0.0,0.4,4,3,False
Method1_ObservedQuality,Q3,2010-09-30,60,1.0,1.0,0.19512474005361524,0.1,0.0,0.4,4,4,False
Method1_ObservedQuality,Q4,2010-09-30,59,1.0,1.0,0.2701021412515698,0.1,0.0,0.4000000000000001,5,2,False
Method1_ObservedQuality,Q5,2010-09-30,60,1.0,1.0,0.19763510634114792,0.1,0.0,0.4,4,4,False
Method2_LatentQuality,Q1,2010-09-30,59,1.0,1.0,0.36074035932805487,0.10000000000000002,0.0,0.4,4,4,False
Method2_LatentQuality,Q2,2010-09-30,60,1.0,0.9999999999999999,0.16344599001669166,0.1,0.0,0.38407589299994427,4,3,False
