Year,CompanyName,Industry,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,TGS ASA,Oil & Gas Related Equipment and Services,1281.92,26.94,253.66,0.0,10.79,1455.46,0.0,0.6805614719744961
2005,TGS ASA,Oil & Gas Related Equipment and Services,1700.02,5.46,313.03,0.0,16.97,2163.09,0.0,0.6308382915181522
2006,TGS ASA,Oil & Gas Related Equipment and Services,792.27,38.94,397.98,0.0,21.01,2973.28,0.0,0.11244820534897483
2007,TGS ASA,Oil & Gas Related Equipment and Services,2650.63,177.26,453.55,0.0,0.0,3086.01,0.0,0.6545085725580927
2008,TGS ASA,Oil & Gas Related Equipment and Services,3921.57,204.55,563.85,0.0,91.37,4591.28,0.0,0.6668728546287747
2009,TGS ASA,Oil & Gas Related Equipment and Services,3000.46,52.69,481.79,0.0,3.56,4865.62,0.0,0.5060855553865695
2010,TGS ASA,Oil & Gas Related Equipment and Services,3432.68,30.06,489.0899999999999,0.0,0.11,5290.68,0.0,0.5506702352060604
2011,TGS ASA,Oil & Gas Related Equipment and Services,3409.52,73.74,608.2900000000002,0.0,1.38,5814.56,0.79,0.46877831944766857
2012,TGS ASA,Oil & Gas Related Equipment and Services,5420.81,41.48,715.3100000000001,0.0,2.04,6498.41,1.18,0.7172729356774813
2013,TGS ASA,Oil & Gas Related Equipment and Services,5192.62,117.25,792.0899999999999,0.0,19.64,7842.74,0.86,0.543582028660309
2014,TGS ASA,Oil & Gas Related Equipment and Services,5768.39,25.36,969.58,0.0,4.9,10002.48,4.03,0.4765447693551499
2015,TGS ASA,Oil & Gas Related Equipment and Services,4937.29,8.16,921.04,0.0,1.35,10585.91,4.95,0.3783205518720859
2016,TGS ASA,Oil & Gas Related Equipment and Services,3828.59,48.35,740.6399999999999,0.0,8.33,10097.79,-0.06,0.30019321174164887
2017,TGS ASA,Oil & Gas Related Equipment and Services,4068.24,4.67,682.62,0.0,2.71,9849.29,-0.06,0.34299534075252575
2018,TGS ASA,Oil & Gas Related Equipment and Services,5000.26,4.75,846.27,0.0,8.07,10648.17,-0.06,0.38891127157777294
2019,TGS ASA,Oil & Gas Related Equipment and Services,5152.24,21.23,1130.24,0.0,28.02,13569.7,0.0,0.2927662365417069
2020,TGS ASA,Oil & Gas Related Equipment and Services,3387.91,66.35,882.08,0.0,24.64,10882.47,-0.06,0.22190305272453437
2021,TGS ASA,Oil & Gas Related Equipment and Services,4457.97,99.91,870.47,0.0,21.24,9822.42,-0.06,0.3529039864146702
2022,TGS ASA,Oil & Gas Related Equipment and Services,6885.0,360.54,1347.44,0.0,50.74,12107.56,37.78,0.42207793277092287
2023,TGS ASA,Oil & Gas Related Equipment and Services,8380.91,2294.04,2036.4,0.0,111.67,12923.35,4.74,0.3046699087026776
2024,TGS ASA,Oil & Gas Related Equipment and Services,14162.18,3464.78,3239.49,0.0,436.36,23585.69,5.32,0.29763668448277547
