PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
Q5,CAPM,Method1_ObservedQuality,0.00915392268266743,0.0007628268902222858,0.928763720081243,0.3542088435266286,0.9285410790392818,189
Q5,FF3,Method1_ObservedQuality,0.0117823131535289,0.0009818594294607418,1.3318990121608194,0.184531940953218,0.938572601663848,189
Q5,FF3+MOM,Method1_ObservedQuality,0.011010987439578962,0.0009175822866315801,1.219604142794287,0.22417598287996254,0.9385816814609267,189
Q5,FF5,Method1_ObservedQuality,0.004958704688976823,0.0004132253907480686,0.5595100380715966,0.5764978305072257,0.943449943275379,189
Q5,FF5+MOM,Method1_ObservedQuality,0.005310158526222292,0.00044251321051852434,0.6103512980166347,0.5423905057050398,0.9434519128664733,189
Q5,CAPM,Method2_LatentQuality,0.012651166903465131,0.0010542639086220942,1.1955868729593153,0.23337173214869789,0.9318057444591535,189
Q5,FF3,Method2_LatentQuality,0.015055300155035872,0.0012546083462529893,1.5492216524341962,0.12303743015984736,0.9400973699866185,189
Q5,FF3+MOM,Method2_LatentQuality,0.015079174956823631,0.001256597913068636,1.4121270989848884,0.1596015353585587,0.9400973787092469,189
Q5,FF5,Method2_LatentQuality,0.008136891797911041,0.0006780743164925868,0.8347727846975507,0.4049340892883724,0.9451822762276649,189
Q5,FF5+MOM,Method2_LatentQuality,0.009218454585532767,0.0007682045487943973,0.9038183106259681,0.36728650356087034,0.9452009791840533,189
Q5,CAPM,Method3_ConservativeQuality,0.01192850766970903,0.0009940423058090858,1.1433423893832981,0.2543580427161851,0.9284787471303735,189
Q5,FF3,Method3_ConservativeQuality,0.014402083390613092,0.0012001736158844243,1.5086542646853898,0.13309305702402896,0.937230987798332,189
Q5,FF3+MOM,Method3_ConservativeQuality,0.015508539788418044,0.0012923783157015036,1.5148981593812456,0.13151413783845278,0.937249860518453,189
Q5,FF5,Method3_ConservativeQuality,0.007352609533382888,0.0006127174611152406,0.7731753100680732,0.44041617892129237,0.9427288821534902,189
Q5,FF5+MOM,Method3_ConservativeQuality,0.00938022459000759,0.0007816853825006325,0.9644956877033843,0.33607725895409235,0.9427951001254841,189
Q5,CAPM,Method4_ProbabilisticQuality,0.017143562502044324,0.0014286302085036937,1.5295150227452556,0.12782663260097293,0.9267387137194285,189
Q5,FF3,Method4_ProbabilisticQuality,0.01990331497984137,0.0016586095816534475,1.9701701814938888,0.05031108640108828,0.9373971958778572,189
Q5,FF3+MOM,Method4_ProbabilisticQuality,0.015378827179989472,0.0012815689316657893,1.6192144244876903,0.10711386400485567,0.9377157707189537,189
Q5,FF5,Method4_ProbabilisticQuality,0.01264136557513602,0.001053447131261335,1.2184391746983725,0.22462558707531244,0.9429788471089786,189
Q5,FF5+MOM,Method4_ProbabilisticQuality,0.009456865204489556,0.0007880721003741296,1.002804409607288,0.31728663712940186,0.9431437370678353,189
