Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,181.62,103.11,193.55,,,267.53,688.69,186.63
2005,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,124.61,50.08,167.84,,,276.0,667.48,112.0
2006,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,118.88,44.27,187.56,,9.47,,843.37,148.39
2007,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,180.81,104.48,194.69,,8.07,,862.11,145.56
2008,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,156.09,76.51,222.86,,6.31,,992.77,171.45
2009,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,129.14,57.03,198.65,,9.17,,882.64,125.77
2010,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,134.0,64.13,315.1,,7.79,,867.67,149.98
2011,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,126.45,56.54,196.78,,1.52,,848.22,144.18
2012,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,124.78,58.72,168.82,,0.0,204.78,846.28,107.77
2013,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,277.63,126.61,335.42,,1.93,315.46,1457.3,96.83
2014,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,263.57,127.63,326.14,,3.42,330.06,1521.67,124.86
2015,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,292.66,162.85,501.62,,13.73,321.44,1577.76,137.75
2016,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,265.67,82.49,376.77,,8.66,405.74,1621.84,109.18
2017,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,394.14,190.34,389.42,,4.6,409.95,1791.05,169.81
2018,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,350.79,126.49,382.07,,3.38,377.17,1693.38,128.29
2019,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,516.93,240.97,736.61,,6.18,374.85,2133.15,235.36
2020,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,382.01,207.16,583.0,,24.29,371.18,2217.18,205.23
2021,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,423.65,210.8,589.3,,9.2,325.83,2142.53,189.52
2022,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,542.77,154.67,597.33,,27.0,308.3,2052.69,117.55
2023,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,386.98,110.75,604.97,,0.15,295.9,1790.66,117.42
2024,KSL.HE,Keskisuomalainen Oyj,Media & Publishing,Communication Services,410.69,93.59,787.39,,0.56,339.42,2100.87,124.81
