Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,86.15,3.73,32.59,6.96,1.74,,118.33,12.53
2005,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,100.54,4.61,43.23,7.22,3.89,32.95,134.85,14.57
2006,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,129.41,7.64,48.75,11.62,0.59,41.92,173.14,12.41
2007,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,169.32,5.2,67.86,18.13,1.13,60.9,236.04,11.42
2008,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,211.82,3.77,82.19,33.37,0.0,,310.86,13.14
2009,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,131.08,12.7,57.81,25.52,0.0,,213.07,42.55
2010,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,143.31,1.91,69.19,22.6,1.6,,214.67,10.96
2011,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,157.8,1.7,74.68,29.86,0.0,60.24,228.06,9.09
2012,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,142.36,1.66,70.96,30.38,0.02,59.0,210.54,17.64
2013,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,183.77,1.83,101.49,45.8,4.44,93.95,289.34,8.11
2014,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,204.73,1.91,102.84,55.17,5.58,106.41,325.83,-0.16
2015,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,202.06,4.12,112.49,51.93,5.04,103.9,318.52,26.74
2016,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,196.35,9.26,115.64,52.56,5.36,89.06,298.21,23.6
2017,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,217.84,3.02,126.41,59.09,5.92,75.41,306.75,8.56
2018,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,226.8,7.12,136.51,67.57,9.57,75.96,315.92,27.32
2019,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,233.8,4.6,94.22,31.28,7.28,73.56,322.32,7.37
2020,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,232.18,33.35,83.33,17.31,7.23,79.45,324.33,59.84
2021,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,241.73,18.82,106.44,17.31,8.24,91.8,346.72,25.52
2022,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,301.96,5.66,172.02,71.24,7.67,102.15,418.87,-54.27
2023,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,289.73,4.73,150.28,49.67,9.81,100.65,404.51,47.18
2024,KELAS.HE,Kesla Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,263.23,3.93,159.1,70.81,3.14,101.41,373.41,32.96
