Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,343.29,10.29,242.03,,0.0,191.72,706.3,43.62
2006,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,367.23,16.75,223.2,,10.68,197.43,753.5,105.2
2007,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,330.58,10.89,203.61,,8.97,187.71,702.02,97.43
2008,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,408.07,18.05,255.7,,10.22,203.69,811.42,90.17
2009,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,432.14,19.64,259.34,,5.01,201.51,886.97,134.7
2010,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,489.02,25.23,267.99,,15.48,213.53,940.49,107.28
2011,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,513.0,27.15,268.76,,11.08,188.77,938.41,107.72
2012,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,533.95,34.54,240.82,17.77,20.73,173.71,936.64,160.87
2013,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,715.38,58.89,390.41,61.07,23.99,274.81,2019.65,124.16
2014,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,821.83,93.74,439.25,4.36,49.05,295.38,2231.15,202.88
2015,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,1087.97,61.22,577.79,2.55,91.83,357.13,2874.91,244.45
2016,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,952.39,42.19,490.66,271.25,79.57,326.71,2852.35,463.81
2017,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,1031.22,24.01,1390.13,0.0,29.07,463.8,3159.39,570.66
2018,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,1248.41,79.85,600.76,1520.9,100.13,576.67,5366.24,713.69
2019,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,1541.41,159.32,1336.95,1394.04,95.59,691.71,6051.45,695.39
2020,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,1817.23,143.97,1527.82,1799.6,11.75,975.46,7236.59,417.35
2021,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,2189.55,87.15,1334.43,748.91,31.32,1151.96,7815.93,456.85
2022,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,3306.04,268.33,1665.94,1793.64,24.39,1830.95,10352.9,127.61
2023,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,3041.96,237.84,1427.05,0.0,15.15,884.71,10390.82,772.19
2024,AMBUb.CO,Ambu A/S,Healthcare Equipment & Supplies,Health Care,COX,4153.6,417.41,1668.06,,77.18,916.72,11268.44,1263.29
