Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2013,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,129.23,90.58,79.14,,,33.64,1120.38,142.09
2014,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,108.44,63.35,59.11,,,36.32,1275.81,151.13
2015,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,270.11,202.0,74.45,,,41.58,1493.2,136.98
2016,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,272.13,205.5,73.98,,,12.6,1421.83,193.0
2017,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,264.0,186.26,86.57,,,19.65,1578.37,185.8
2018,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,542.36,329.08,243.14,,,32.55,5408.31,187.49
2019,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,429.92,200.36,337.9,,,23.18,5346.29,412.7
2020,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,536.32,274.1,406.71,,,21.83,5788.44,438.71
2021,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,522.74,253.47,364.3,,,25.11,5443.81,446.56
2022,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,527.46,217.92,366.26,,,16.37,5232.39,452.12
2023,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,526.2,194.06,413.98,,,20.64,5484.44,419.84
2024,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,HEX,434.48,133.54,377.91,17.63,,11.32,5408.57,379.59
