Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,465.03,52.97,463.2,,1.59,,800.4,7.11
2005,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,753.16,97.81,710.57,,,,1182.79,-69.75
2006,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,1172.14,236.93,838.43,,8.22,,1633.13,0.93
2007,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,1886.38,353.14,1579.48,,14.66,,3101.96,23.42
2008,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,2871.92,267.23,2825.81,,4.21,,4380.72,84.37
2009,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,2138.72,191.91,2300.72,,19.31,,3689.47,-358.83
2010,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,1923.96,272.33,2103.57,,5.68,,3452.0,132.29
2011,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,1984.62,434.75,2474.01,,11.14,118.0,3528.84,158.24
2012,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,1451.73,227.67,1380.11,,2.14,115.04,2350.35,-33.7
2013,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,1282.33,155.57,1368.16,,6.27,136.05,2224.63,-137.92
2014,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,1484.46,130.6,1681.64,,0.94,160.9,2411.48,-161.76
2015,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,1919.16,413.21,2119.36,,11.39,134.52,3025.5,-0.17
2016,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,1341.97,175.78,1240.7,,-4.66,94.34,2175.23,-94.09
2017,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,2295.84,261.84,1721.02,,0.0,7.32,2328.48,25.64
2018,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,2377.41,349.45,1901.81,,0.0,13.61,2416.04,126.04
2019,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,340.29,260.95,181.82,,0.57,7.11,416.04,57.66
2020,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,468.1,367.85,349.46,,,6.22,558.08,125.42
2021,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,358.29,174.5,130.25,,2.62,14.44,451.24,-54.59
2022,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,411.21,181.28,153.01,,1.56,9.81,507.14,28.82
2023,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,461.83,194.16,146.82,,1.51,9.19,600.71,75.16
2024,NKR.OL,Nekkar ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,OBX,507.29,204.94,250.13,,4.94,10.11,818.56,141.55
