Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2010,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,133.47,36.2,43.13,,,9.62,150.18,48.46
2011,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,142.24,15.22,59.51,,,14.53,163.91,0.76
2012,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,114.62,17.38,105.55,,0.0,13.7,161.19,10.33
2013,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,80.73,4.12,106.97,,,10.01,111.92,-41.52
2014,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,64.74,2.75,85.53,,0.55,7.38,97.4,-33.34
2015,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,81.36,5.17,134.48,,0.71,5.21,123.13,-29.03
2016,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,65.46,7.68,95.28,,,4.25,90.83,-53.32
2017,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,31.09,2.13,73.42,,,1.67,34.28,-51.12
2018,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,21.18,6.18,35.15,,,1.17,23.96,-24.95
2019,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,15.2,2.48,22.0,,,,19.26,-23.42
2020,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,23.93,2.56,34.11,,,,27.53,-8.29
2021,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,2667.58,1478.96,1031.76,11.69,44.82,264.03,8104.05,-10.02
2022,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,2443.52,572.29,1538.97,2.82,15.06,286.14,9365.59,377.21
2023,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,2104.14,347.33,2765.58,1343.02,7.05,237.6,8435.68,460.81
2024,VESTUM.ST,Vestum AB (publ),Construction & Engineering,Industrials,STX,1978.06,178.89,1237.83,1.03,-2.06,194.31,7840.26,383.41
