Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2009,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,42740.08,5015.59,29452.51,,470.46,,134394.13,11100.95
2010,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,48599.31,3808.6,34538.65,6210.39,28.22,,143542.46,15281.08
2011,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,51004.55,2437.26,39147.09,,19.77,98354.25,160340.01,13207.59
2012,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,47698.75,3298.7,36416.62,,178.18,92454.16,155031.02,7925.45
2013,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,53760.69,3235.39,39145.53,10496.57,188.94,102318.36,162856.15,10189.61
2014,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,71529.53,7325.47,34302.46,252.52,233.09,104292.59,182000.33,16771.69
2015,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,77234.73,6386.92,48239.54,5950.83,423.22,103205.61,189686.89,9020.66
2016,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,58117.99,3583.77,32006.96,2438.09,525.77,85812.44,166886.87,14064.77
2017,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,82026.35,5559.88,39231.31,5063.81,391.56,100330.41,193823.09,1283.42
2018,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,88280.41,4663.87,46354.71,2936.31,2023.44,111528.09,231634.24,13326.54
2019,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,78993.74,9418.79,38833.42,1059.42,455.92,139691.46,254128.22,17248.68
2020,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,85196.1,8698.42,46395.34,3003.19,1199.59,171222.9,276973.92,23692.75
2021,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,116914.14,13388.12,117101.31,26088.19,1615.78,217317.66,364069.96,16602.57
2022,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,158973.3,22814.83,105581.7,4353.4,590.89,250549.93,443014.97,16183.27
2023,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,126129.79,15223.21,88834.81,612.23,724.77,269754.64,421862.17,43695.56
2024,ORSTED.CO,Oersted A/S,Electric Utilities & IPPs,Utilities,125677.29,36494.85,84825.35,6722.65,899.51,318290.73,471510.38,28602.61
