Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2009,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,27.9,5.48,44.58,,,13.22,107.41,20.35
2010,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,46.27,18.25,55.94,,,63.18,178.45,17.72
2011,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,48.8,11.41,61.91,,,117.08,239.17,65.05
2012,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,63.01,25.13,68.76,,,147.26,288.14,90.78
2013,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,163.63,25.3,108.83,29.43,,150.62,406.65,22.7
2014,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,153.82,47.39,228.93,64.67,,227.97,760.93,68.46
2015,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,135.16,20.5,256.7,88.23,,278.43,869.57,110.53
2016,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,165.77,16.99,251.08,70.24,,261.82,886.82,125.59
2017,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,289.34,25.3,452.1,118.01,,318.9,1310.0,166.12
2018,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,496.5,49.09,1223.92,526.72,,466.47,3028.5,179.66
2019,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,331.1,35.6,1111.99,415.28,,561.0,4633.52,564.05
2020,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,216.33,32.72,1422.85,770.6,,508.18,4696.5,90.45
2021,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,284.03,64.18,1282.41,464.67,23.31,472.15,4597.83,457.65
2022,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,349.13,54.52,1259.16,305.09,24.11,527.36,4751.47,711.61
2023,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,662.15,126.39,1847.77,474.25,25.73,693.47,6447.06,811.07
2024,NOHOP.HE,NoHo Partners Oyj,Hotels & Entertainment Services,Consumer Discretionary,HEX,689.54,174.15,1903.89,282.41,47.07,728.37,6858.96,871.47
