PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.02607015913014046,-0.0021725132608450383,-0.3888959164224256,0.697574453456344
LongShort,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.0071394367249807454,0.0005949530604150621,0.11125671222706361,0.9114724627718636
LongShort,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.007633639604600403,0.0006361366337167002,0.11824346819267695,0.905938228245559
LongShort,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.026274575028034944,-0.002189547919002912,-0.466294671683843,0.641278997094181
LongShort,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,0.007250955744100354,0.0006042463120083628,0.13236647576738506,0.8947663823074914
LongShort,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.007494735915037555,0.0006245613262531296,0.13483805247133054,0.8928132384227532
LongShort,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.006774068736251856,-0.000564505728020988,-0.10622977335944515,0.9154579320414002
LongShort,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0001708967735637671,-1.4241397796980592e-05,-0.002715617027944273,0.9978347252433781
LongShort,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00456284264015523,0.0003802368866796025,0.0720509282061928,0.9426005204409935
LongShort,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.02230479799831287,-0.0018587331665260727,-0.498440021369748,0.618473331712909
LongShort,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,0.0036973675314339958,0.000308113960952833,0.08659780025815908,0.9310385702002446
LongShort,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0069288479612433914,0.0005774039967702826,0.15805394698233016,0.8745014547631895
LongShort,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0035631838732472013,-0.00029693198943726677,-0.06914535293953414,0.9449118895819919
LongShort,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.003455090296896217,-0.0002879241914080181,-0.07023006958686977,0.944049108472117
LongShort,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.003934247940641782,0.0003278539950534818,0.07821977825405516,0.9376962093513217
